id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,content,posted_on,video,image,post_url
pfbid0De3u8u8VMYEyrPdSht9fb3Sr6ADKNfvTxetBFXzU9fhwN6ZT5G39i2pwHZURRX4Ul,Le salarié,58,1,279,0,0,0,0,0,280,263,"إضراب محطات البنزين بفرنسا . صديقنا أسفله هو السبب : بعد ليل عاصف وجدال طويل الساعات،  اتفاق مع بعض نقابات العمال وليس جميعها على زيادة نسبتها  7 في المائة على رواتب عمال محطات البنزين بفرنسا .لكن، المسؤول الأول في ""الاتحاد العام للعمل"" فيليب مارتينيز (صورة ) لم يقبل ويصرّ على زيادة نسبتها 10  على رواتب العمال، لا بل ويدعو إلى إضراب يشمل ميادين أخرى يوم الثلاثاء القادم، والنقابات الأخرى تفكر في هذا الأمر.موجز سريع عن فيليب مارتينيز يلي مع فريقه ونقابته لم يتنازلوا، حتى الآن عن مطالبة شركات النفط بزيادة 10 بالمية:Philippe Martinezتم انتخابه أمين عام لاتحاد العام للعمل ( CGT) في عام 2015 وكان انتخابه صعباً وبفارق ضئيل عن منافسه. ( CGT) هو اختصار لـ Confédération générale du travail ترجمتها بالاتحاد العام للعمل، هي  أقوى نقابة عمالية في فرنسا.من أهم أفكار فيليب والتي يدافع عنها هي أنه مع نظام 32 ساعة في الأسبوع من أجل خلق فرص عمل جديدة، ومع أن يكون راتب السميك هو 1800 يورو، ومع أن يكون سن التقاعد 60 سنة وليس اكثر.هو مع فكرة أنه من واجب فرنسا استقبال مهاجرين، وضدّ التفريق بين مهاجرين لأسباب اقتصادية ولاجئين .من مواليد 1961 وكان تقني في شركة Renault وممثل نقابة العمال فيها في عام 1982.تفاصيل حول الخبر وحول هذه الشخصية المعروفة في فرنسا في التعليقات لمن يريد الاطلاع.بالتوفيق للجميع.",2022-10-14T21:46:04.840782,[],https://scontent.fcmn5-2.fna.fbcdn.net/v/t39.30808-6/310497089_5569927346433056_766368386068309215_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=ceYbyr1RF-YAX_XBg36&_nc_ht=scontent.fcmn5-2.fna&oh=00_AT_gHU-wnW7lCIgK9mLp_q8FyHURn7SXuyoyg6yHXOGcxg&oe=634F8991,https://www.facebook.com/salariemarocain/posts/pfbid0De3u8u8VMYEyrPdSht9fb3Sr6ADKNfvTxetBFXzU9fhwN6ZT5G39i2pwHZURRX4Ul?__cft__[0]=AZXRR-orHD3XxccWCPe4Za9PkVvvO2QiphlMfD76ntgyMJXb9LHi4hmgqV6H2Wufo__nUBqGvxsX0WGVi-lsE2Kfawa1StlT3E7Exb2X-Bwf1B9S3RvZfkPsRC_ypmMHEkcTW0qvEz56VOp-idTQizFt9F3bGNu9yrtBcAjDouu__Rvx6CK1z9x8Xjlab4jblxWGYxTgIw-D6h1E6c-s-7tq&__tn__=%2CO%2CP-R
pfbid03794Akqz9kwpxPxYLdHPFaVY12oU9VQjrjUSKWD6f7gA91q1KBedRXSRug8R6SSLbl,Le salarié,31,322,0,0,0,0,132,292,746,424,عامل إقليم تاونات يعلن تنظيم عملية إنتقاء  عاملات للاشتغال بمعمل للكابلاج بطنجة.,2022-10-14T21:46:05.299127,[],https://scontent.fcmn5-2.fna.fbcdn.net/v/t39.30808-6/310433197_5569844263108031_2413478079065839981_n.jpg?stp=dst-jpg_s640x640&_nc_cat=103&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=vQzyJ45bERkAX8J1BbJ&_nc_ht=scontent.fcmn5-2.fna&oh=00_AT_yp7r__KthSqLRrITzLmkce_HwVeVBTgeIldNPLdZg1A&oe=634FCE94,https://www.facebook.com/salariemarocain/posts/pfbid03794Akqz9kwpxPxYLdHPFaVY12oU9VQjrjUSKWD6f7gA91q1KBedRXSRug8R6SSLbl?__cft__[0]=AZX0F-ApYI_qI8LoLtVO9l_i-yquWgDBzecOUoPksi1DEp3Egkfv5AfvaYdW-B6f3N6Ks8sSXVmzNVFKFIL396vuflo9gvbiddjaqi7ehjTB7KFez4eDtaG-gInfozyfsk9sjK2mtn3h8sb9tVfGAL_EOeEYNOjkV-jxOCOQNWp1xzEUZcoklymzOV7InLjdT7Xw25rstEvitxhUAR49Y0fg&__tn__=%2CO%2CP-R
pfbid02fSfZ4Gkv8z9BWVa3v4fxs5nC64STETti2nS6kZSDdKcxEMwFwD93XGcHmcxiVT2zl,Le salarié,153,1,0,0,0,0,707,389,1097,1,,2022-10-14T21:46:05.775296,[],,https://www.facebook.com/salariemarocain/posts/pfbid02fSfZ4Gkv8z9BWVa3v4fxs5nC64STETti2nS6kZSDdKcxEMwFwD93XGcHmcxiVT2zl?__cft__[0]=AZW9cDslo2JIRLWoHNUb27XBABggytd_kcCOg2H1bPfXA1_nMTs8St3fP1B5_p2THD4st7cJjd-k_mh2kdtoe5-V-3u_5aFfhr5HGYnp9b1JJhtqN42mEPZfou8d1JPESdkqgtu9Vg1z_bumpEDN9Y4FCjTk4JQNwa38wg0oiId78M6N7rQzOrxI45raGYjskzA75hhGFUT_zQ4gESMTWHWi&__tn__=%2CO%2CP-R
pfbid0EbRLDenE38oRbSioHg7F5LopyumNR4whSo17Y14s261R9N59LazQbYPNpgC3JHrFl,Le salarié,16,1,115,0,0,0,0,0,116,627,,2022-10-14T21:46:06.703125,[],https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/8iuTX4LlGZO.png,https://www.facebook.com/salariemarocain/posts/pfbid0EbRLDenE38oRbSioHg7F5LopyumNR4whSo17Y14s261R9N59LazQbYPNpgC3JHrFl?__cft__[0]=AZWgZrDxRr2bFXA9_ZN1pJSIeZYs3EyULeQvOY8VRf62run3XwCgDNVQSyibH9zZRnKcnnN1JqGlJbks8QZNwdWJLfutK6PmH16SUGk6f8CLX80vKhpUZXMg2JR0Copb_tiDVddVBczZrr8eHFLjpsTKMNfJNfpApM3kU5A3x1Y_yIKZeB5kOHE7pqKTBHzgI5NFY77PiLDHQU7bAwcCz_jk&__tn__=%2CO%2CP-R
pfbid0kLHSoMRas7STmaM5A5NoiaCr4ndnuKHCVp8am9D417y7zSXa1Ac8czQrpjDrcdjLl,Le salarié,5,503,87,0,0,0,0,69,659,699,#صديق_الصفحة,2022-10-14T21:46:07.338045,[],https://scontent.fcmn5-2.fna.fbcdn.net/v/t39.30808-6/310423213_5569647663127691_8644268503420466225_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=C9Bdw_AaW2MAX_xdUD3&_nc_ht=scontent.fcmn5-2.fna&oh=00_AT9GE18CCNOdTUBsfCA-7aQX7lE-Ieh5IKhxVq8At7KD0Q&oe=6350F941,https://www.facebook.com/salariemarocain/posts/pfbid0kLHSoMRas7STmaM5A5NoiaCr4ndnuKHCVp8am9D417y7zSXa1Ac8czQrpjDrcdjLl?__cft__[0]=AZWikTQsxfd7n-zkrn5JlAJVG7RaTSoYQ7zH2hboMrfYa76Vdvfd8qb6n30tkB-vvY9yOB-ywXSVjFl_Znvs1Y4xUiWVZ4nS8GNO4J7BrQhYJZpfikEqAnrByoX6R6EYA-nQ-VNNTq0jS-WFXfgVnpuQIZ0VbvBIVYCg2zqdmZ-W-pvGyb33SeowHQbxt_JQtTwchmK3GUZhQsBkYtDO0Sgi&__tn__=%2CO%2CP-R
pfbid02v42UoY79WxK73nKr6QDiNzJqQqcLKhB76v88M2YN52pvRi8wow2FWJrBeF6vHvo3l,Le salarié,6,54,3,0,0,0,0,0,57,0,الشركة الوطنية للطرق السيارة بالمغرب توظف عدة مناصب,2022-10-14T21:46:07.851336,[],https://external.fcmn5-2.fna.fbcdn.net/emg1/v/t13/17291093659588458601?url=https%3A%2F%2Flesalarie.ma%2Fwp-content%2Fuploads%2F2022%2F10%2FAutoroutes-du-Maroc-emploi.png&fb_obo=1&utld=lesalarie.ma&stp=c0.5000x0.5000f_dst-jpg_flffffff_p500x261_q75&ccb=13-1&oh=06_AaoTcXqFBhOMy4NqQoFHqyjKPj6Pt9c8a74S4WSNitG8hQ&oe=634CFD91&_nc_sid=aeaded,https://www.facebook.com/salariemarocain/posts/pfbid02v42UoY79WxK73nKr6QDiNzJqQqcLKhB76v88M2YN52pvRi8wow2FWJrBeF6vHvo3l?__cft__[0]=AZX1buTk8ugbXN-nBukAaEpCMQrvJ_u6qTTTNoOkWi0xLfFkJPx2yNbV2V9NN3cVWHlfhKt7UpSPdwtMoRAUKxQudx6EMKUDDGITlhfTlZvh0LuHHPz2-Zsmr_QeVgyACh_bn_zDyYwpjzq3z0M7WmJEa6-Zieo6XFTn5pIgr8NFuSRXA3sjbLQ888fGcsZXZ2r66JVUWoJLNtdtuGZFbErL&__tn__=%2CO%2CP-R
pfbid0ynGCnojyHCXbRUPErnn3Buj5e7aqdpbb22tm6Zz6htCW4Pdfhrwgnd3MgLWF1sCql,Le salarié,368,4,0,952,0,0,0,3,959,13,السلام عليكم. أنا راتبي 9000 درهم . مكنقدرش نعيش بيه شهر كامل . عييت معاه معرفت مندير . حاولت نتقشف . حاولت مناكلش في الزنقة وغير الدار . عندي 2 وجبات فقط في النهار القطور والغدا صافي . والله العلي العظيم حتى كيسالي ليا في نص الشهر . من بعد هاد المقدمة  ها حياتي ومصاريفي :الكراء : 3000 درهم ( قرب مكان العمل سيدي معروف معندي مندير صعيب حال نبعد  )الأكل : 2000 درهم للمصروف المنزليالأكل ومستلزمات المنزل : 1000 درهم من مرجان وكارفورالكهرماء : 300 درهمالإنترنت والهاتف : 600 درهم المازوت : 2000 درهم شهريا .النتيجة راتب كامل سالة بحالي خدام على ماكلة والكرا . ومع دلك بلا زواج منقدرش نتزوج بهاد راتب . هادي حياتي وهدا انا لقدرتو تنصحونا#صديق_الصفحة,2022-10-14T21:46:09.760164,[],https://scontent.fcmn5-2.fna.fbcdn.net/v/t39.30808-6/310394286_5569491279809996_7905314872522192197_n.jpg?stp=dst-jpg_p180x540&_nc_cat=108&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=n4q-XJ_QEQ8AX_lZ8RG&_nc_ht=scontent.fcmn5-2.fna&oh=00_AT_7KynvOGE2juTbva-QwtbP7lJPvf7q0QjH7xSmEPYacA&oe=63510557 https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/8iuTX4LlGZO.png,https://www.facebook.com/salariemarocain/posts/pfbid0ynGCnojyHCXbRUPErnn3Buj5e7aqdpbb22tm6Zz6htCW4Pdfhrwgnd3MgLWF1sCql?__cft__[0]=AZXG0IlhKMxVFwKMzkhYbdwQ-YO0CIwuMjZ79btr7YzJ33UkRKliosa360NsrX56PcQQHqTc3Lbqb0RTB-O-yexhUMB-TPbxviSL3L1Ui9V0t0Qi13t9KgqyVSpfAQP6FyUQCFVno7-76GG1mVXn_cF3Waz5DaaFEXd5RIUFoACwPOYkLXnBCXi7wg6e4-dhSK71hutU_jDzWQD6vdhqJvql&__tn__=%2CO%2CP-R
pfbid02EfTduvoixNNtqvDHmuEGNo5xPUxkUo2zqVYer98CWuWoiN36kTeFndu79DuKJZrul,Le salarié,0,69,0,0,0,0,0,0,69,16,"Bonjour Barid Media recherche un ou une stagiaire maîtrisant excel. Profil : Technicien spécialisé en informatique ou secrétariat de Direction. Durée 1à 3 moisLieu Bouskoura,  transport assuré Contact@baridmedia.maMerci de diffuser auprès de votre réseau.",2022-10-14T21:46:10.163641,[],,https://www.facebook.com/salariemarocain/posts/pfbid02EfTduvoixNNtqvDHmuEGNo5xPUxkUo2zqVYer98CWuWoiN36kTeFndu79DuKJZrul?__cft__[0]=AZUSpadHAQPnMJN_vuReLuvFp_8eHXzgx7LESOV1h4R1uUfO4Tbuam2l5qX91FjHDLWmGZ8k9i5fKDOyPMqQP8VZr1bvfBkGe3qqN_3c-XM9yRLeNwIrvYrLfPUMEOVtgCLwMYRoOC1wfpqM99d5AP8yzmFHXPJAa2nMlycY3byx1mLRtP3V3Q33b5kfwK1QZkkPVIe1XuZ9qPr3oWSr2F9u&__tn__=%2CO%2CP-R
pfbid09f56WFs9rNfUo1aMhZTYMbyid1p2rmGET2C95gZMBgn3o3zaFcZDaq3S4EXAv5ydl,Le salarié,35,976,0,0,0,0,0,215,1191,834,,2022-10-14T21:46:10.398149,[],,https://www.facebook.com/salariemarocain/posts/pfbid09f56WFs9rNfUo1aMhZTYMbyid1p2rmGET2C95gZMBgn3o3zaFcZDaq3S4EXAv5ydl?__cft__[0]=AZUnVyMmtpTJV7LD3YYdi3ACW-IYCD-9a6LIy7iytsYDZ6s_Nt9ppVw8x0jTPvGNhrNMVfLnZlWBbRkfg8LujcEMd6hNLFLZ2oe-qI302FAnHdI7RF6JtB4BctRDDmfX22WYA-PmMsap7zjjEVbgF2fwpzrLgt4DMDrGK8N-xeyVM8T82j80nRg-_fs2WFW8S52Oyw9wl7Xlm_L465J_5ZFZ&__tn__=%2CO%2CP-R
pfbid027EBwDbMipg5iKePgRw6STHqxD3Y9izL3hiRwA7iXCmPazVMDS9RGowwaLBb3LSvel,Le salarié,78,1,0,235,0,456,0,0,692,844,,2022-10-14T21:46:10.946984,[],,https://www.facebook.com/salariemarocain/posts/pfbid027EBwDbMipg5iKePgRw6STHqxD3Y9izL3hiRwA7iXCmPazVMDS9RGowwaLBb3LSvel?__cft__[0]=AZVb2ZiRNB5SeoEZpIX352anHVjtkBruoekutFlNX270TPv_U60qAG1U0ZmLwfniqmZIxsai3cpu8VlDb2oJgikEgjHpt4xIXUT1ZK-Jwwc_G2pAJK5NzUyXXCn0eZH0EZaIie7Fnm7Fqds8MGwSehI8aZUvwSucZke1CkawEwY-Ce_YW_7NJ3ZY4X1aennRBeyJU-k0m8WcULmcj7DzCPk5&__tn__=%2CO%2CP-R
pfbid02XQEDfSePESxsuwbYKgWMcbfxQjYAhU9NitH7fismKK4cqZfCTWWahtvdDMZcTFxyl,Le salarié,27,2,153,0,0,0,0,0,155,276,,2022-10-14T21:46:11.357023,[],,https://www.facebook.com/salariemarocain/posts/pfbid02XQEDfSePESxsuwbYKgWMcbfxQjYAhU9NitH7fismKK4cqZfCTWWahtvdDMZcTFxyl?__cft__[0]=AZV5uA6p3wCOlXEurjW72mohgHqNcZCOgZ_xtYXZmHDZKYzhPKrAblSPzGUTJV-3dxR7vB3m2JMQCl9w-txlqsnlqxnFstZQ393Ajyzkijbf7wXznUFKLmKPIbf55l4EqQdu-dRGn_LTqQvSBS1fDf2jZmqI5Re4DUTj-it_CDUAYuUjlmZzuQZ8OfNSGyw1Ol02luF1n6J5n8mz_jOaqV5B&__tn__=%2CO%2CP-R
pfbid02Y3CjmTWkvMSfUc6wMLMqBo5tsZYe5iVzay3oKVYanPYgvybPHS3yihcEhXoC3UNl,Le salarié,10,1,0,0,0,0,0,0,1,1,#صديق_الصفحة,2022-10-13T21:46:11.701000,[],https://scontent.fcmn5-1.fna.fbcdn.net/v/t39.30808-6/310436321_5567064720052652_3454758927759089698_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=8bfeb9&_nc_ohc=B0HLLTBCDAEAX9HAUxJ&_nc_ht=scontent.fcmn5-1.fna&oh=00_AT_8S4XfJdETUE8GVEiTIsMMsQy5zaFTTbzqNa3mrsUmEw&oe=635048D8,https://www.facebook.com/salariemarocain/posts/pfbid02Y3CjmTWkvMSfUc6wMLMqBo5tsZYe5iVzay3oKVYanPYgvybPHS3yihcEhXoC3UNl?__cft__[0]=AZX1KjdvGpkrBknuTMGfb6Fefyv2ewR0ASrtmZwpCwrhw2FFpPWkVUd6vyLHio2v6Fp1znwtBambJ23BORBIBhF88ypggkemPChZNu9JUlgREENzZLNaWo4GdhQ67xUteXhbXpAkeU4H7EuzFpXbhpCnUhT8igyoooObPLwNnFrHIHrsV46nhIVlp47kRM8hIRUpqgmKUdMNCw58CtPMaZZD&__tn__=%2CO%2CP-R
pfbid0FDMHAL65UGxPKFpvCYVz9TA81rdVzZzMJ7uK1kSEPKF6QLFhF3BSCWpzSUBWXHG9l,Le salarié,33,955,0,0,0,0,0,81,1036,219,,2022-10-13T21:46:14.095862,[],https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/8iuTX4LlGZO.png https://external.fcmn5-2.fna.fbcdn.net/emg1/v/t13/14691182461885343955?url=https%3A%2F%2Flesalarie.ma%2Fwp-content%2Fuploads%2F2021%2F02%2FBMCI-banque-maroc-emploi-et-recrutement.jpg&fb_obo=1&utld=lesalarie.ma&stp=c0.5000x0.5000f_dst-emg0_p98x98_q75&ccb=13-1&oh=06_Aao23WO9qmIv7kmlvtFRHAQfZYcJEEj10J8zZ4NmzfkGXA&oe=634D0872&_nc_sid=aeaded,https://www.facebook.com/salariemarocain/posts/pfbid0FDMHAL65UGxPKFpvCYVz9TA81rdVzZzMJ7uK1kSEPKF6QLFhF3BSCWpzSUBWXHG9l?__cft__[0]=AZVnM0PYYJxv2EdiMYfQj1AAr9D0jzPa3xp2jx38s1bx94NVEcITCVW5DCNZQ7Fxoh8_xoBtdMGqVwEalP-fJYEbIoi6l_pOoxqM98AVKzMCqYU0PWqZtchrc1rfowhiDEEtD4Eww5HG-sMLe76yW57kPNfEMvE7_TpnQNXdwX9mWeD_88G7d-zjsaRDEo-THOPD1Zj3TKrLsiy2MbDSGuc0&__tn__=%2CO%2CP-R
